base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,33.764,1.0,0.95,0.35,0.625,0.0,0.025,0.35,0.65
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,12.547,1.0,0.625,0.05,0.225,0.0,0.725,0.72,0.28
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,48.872,1.0,1.0,0.4,0.6,0.0,0.0,0.4,0.6
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,40.513,1.0,0.45,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,42.673,1.0,0.375,0.0,0.05,0.15,0.8,0.42,0.57
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,23.495,1.0,0.975,0.55,0.425,0.0,0.025,0.42,0.57
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,50.152,1.0,0.475,0.0,0.125,0.025,0.85,0.15,0.85
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,42.542,1.0,0.525,0.025,0.0,0.175,0.8,0.2,0.8
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,58.197,1.0,0.475,0.0,0.025,0.375,0.6,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 1)], [(1, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,5.809,1.0,0.575,0.025,0.025,0.0,0.95,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 1)], [(1, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,6.638,1.0,0.675,0.1,0.05,0.0,0.85,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 1)], [(1, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,6.352,1.0,0.375,0.0,0.0,0.075,0.925,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 1)], [(1, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,5.953,1.0,0.625,0.175,0.225,0.0,0.6,0.6,0.4
"[[1, 0], [1, 1]]","[[(0, 0), (0, 1)], [(1, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,5.639,1.0,0.45,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 1)], [(1, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,8.728,1.0,0.725,0.025,0.025,0.0,0.95,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 1)], [(1, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,6.71,1.0,0.6,0.025,0.0,0.075,0.9,0.9,0.1
"[[1, 0], [1, 1]]","[[(0, 0), (0, 1)], [(1, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,8.339,1.0,0.15,0.025,0.0,0.0,0.975,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 1)], [(1, 1), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,1.0,6.128,1.0,0.25,0.0,0.0,0.05,0.95,0.95,0.05
